Station_Number,Station_Name,Longitude,Latitude,wateroffice,link
02KF011,Carp River near Kinburn,-76.19867,45.41758,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Carp River near Kinburn
02KF012,Indian River near Blakeney,-76.26033,45.24544,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Indian River near Blakeney
02KF013,Clyde River at Gordon Rapids,-76.62994,45.134,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Clyde River at Gordon Rapids
02KJ004,Dumoine (Riviere) à la Sortie du Lac Robinson,-77.81556,46.34583,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Dumoine (Riviere) à la Sortie du Lac Robinson
02LA004,Rideau River at Ottawa,-75.69697,45.3815,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rideau River at Ottawa
02LA006,Kemptville Creek near Kemptville,-75.66228,44.99425,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Kemptville Creek near Kemptville
02LA007,Jock River near Richmond,-75.79061,45.24942,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Jock River near Richmond
02LB005,South Nation River near Plantagenet Springs,-74.97822,45.51694,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=South Nation River near Plantagenet Springs
02LB006,Castor River at Russell,-75.3438,45.26251,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Castor River at Russell
02LB007,South Nation River at Spencerville,-75.54442,44.84225,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=South Nation River at Spencerville
02LB008,Bear Brook near Bourget,-75.15322,45.426,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bear Brook near Bourget
02LC008,"Nord (Riviere du) à 4,8 km en amont du Pont du C.N. à Saint-Jerome",-74.01278,45.79306,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Nord (Riviere du) à 4,8 km en amont du Pont du C.N. à Saint-Jerome"
02LC021,Nord (Riviere du) pres de Saint-Agathe,-74.25278,46.04583,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Nord (Riviere du) pres de Saint-Agathe
02LC029,Rouge (Riviere) en amont de la Chute Mcneil,-74.68972,45.73639,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rouge (Riviere) en amont de la Chute Mcneil
02LD005,"Petite Nation (Riviere de la) au Pont à 1,6 km en amont de Ripon",-75.09139,45.79167,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Petite Nation (Riviere de la) au Pont à 1,6 km en amont de Ripon"
02LE013,Mitchinamecus (Riviere) à la tete de la Chute Rascas,-75.14361,47.18444,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Mitchinamecus (Riviere) à la tete de la Chute Rascas
02LE024,"Lievre (Riviere du) à 2,2 km en amont du Pont-Route 311 à Lac-Saint-Paul",-75.31389,46.78417,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Lievre (Riviere du) à 2,2 km en amont du Pont-Route 311 à Lac-Saint-Paul"
02LG005,Gatineau (Riviere) aux Rapides Ceizur,-75.75361,47.08361,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Gatineau (Riviere) aux Rapides Ceizur
02MC001,Raisin River near Williamstown,-74.63803,45.15542,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Raisin River near Williamstown
02MC026,Riviere Beaudette near Glen Nevis,-74.49383,45.27336,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Riviere Beaudette near Glen Nevis
02ND003,Vermillon (Riviere) en aval de la Riviere des Prairies,-73.04278,47.67639,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Vermillon (Riviere) en aval de la Riviere des Prairies
02NE011,"Croche (Riviere) à 2,6 km en aval du Ruisseau Changy",-72.73667,47.76722,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Croche (Riviere) à 2,6 km en aval du Ruisseau Changy"
02NF003,Matawin (Riviere) à Saint-Michel-des-Saints,-73.91417,46.68583,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Matawin (Riviere) à Saint-Michel-des-Saints
02OA003,Mille Iles (Riviere des) à Bois-des-Filion,-73.75216,45.66295,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Mille Iles (Riviere des) à Bois-des-Filion
02OA016,Saint-Laurent (Fleuve) à Lasalle,-73.62316,45.41501,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saint-Laurent (Fleuve) à Lasalle
02OA054,Chateauguay (Riviere) à 2 km en amont du Pont-Route 132,-73.76194,45.33194,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Chateauguay (Riviere) à 2 km en amont du Pont-Route 132
02OA057,"Anglais (Riviere des) à 1,1 km en aval du Pont-Route à Tres-Saint-Sacrement",-73.845,45.175,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Anglais (Riviere des) à 1,1 km en aval du Pont-Route à Tres-Saint-Sacrement"
02OB008,L'Assomption (Riviere) au Pont-Route 158 à Joliette,-73.4275,46.01028,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=L'Assomption (Riviere) au Pont-Route 158 à Joliette
02OB017,Ouareau (Riviere) aux Chutes Dorwin,-73.70528,46.03,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ouareau (Riviere) aux Chutes Dorwin
02OB037,Achigan (Riviere de l') à l'Epiphanie,-73.49306,45.84639,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Achigan (Riviere de l') à l'Epiphanie
02OC002,Maskinonge (Riviere) au Pont du C.N. pres de Sainte-Ursule,-73.09667,46.30111,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Maskinonge (Riviere) au Pont du C.N. pres de Sainte-Ursule
02OC004,"Loup (Riviere du) à 0,3 km en aval du Ruisseau Carufel",-73.18639,46.60056,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Loup (Riviere du) à 0,3 km en aval du Ruisseau Carufel"
02OD001,Nicolet Sud-Ouest (Riviere) pres d'Asbestos,-71.96917,45.79167,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Nicolet Sud-Ouest (Riviere) pres d'Asbestos
02OD010,Bulstrode (Riviere) à Saint-Valere-1,-71.97889,46.07,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bulstrode (Riviere) à Saint-Valere-1
02OE001,"Saint-Francois (Riviere) à 0,6 km en aval du Barrage Jules-Allard",-71.28111,45.94083,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saint-Francois (Riviere) à 0,6 km en aval du Barrage Jules-Allard"
02OE019,"Massawappi (Riviere) à 1,6 km en aval du Lac Massawippi",-71.9625,45.28417,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Massawappi (Riviere) à 1,6 km en aval du Lac Massawippi"
02OE022,"Coaticook (Riviere) à 1,3 km en aval du Pont-Route 143 à Waterville",-71.89944,45.285,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Coaticook (Riviere) à 1,3 km en aval du Pont-Route 143 à Waterville"
02OE027,Eaton (Riviere) pres de la Riviere Saint-Francois-3,-71.65528,45.46722,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Eaton (Riviere) pres de la Riviere Saint-Francois-3
02OE032,"Saumon (Riviere Au) à 1,9 km en amont de la Moffat",-71.38667,45.58056,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saumon (Riviere Au) à 1,9 km en amont de la Moffat"
02OE062,"Saint-Francois (Riviere) à 0,5 km en aval de la Centrale Weedon",-71.46861,45.65861,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saint-Francois (Riviere) à 0,5 km en aval de la Centrale Weedon"
02OG002,Yamaska (Riviere) à Farnham,-72.96583,45.2825,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Yamaska (Riviere) à Farnham
02OG007,Yamaska Nord (Riviere) à Val-Shefford,-72.62222,45.41583,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Yamaska Nord (Riviere) à Val-Shefford
02OG019,"Noire (Riviere) à 7,6 km de la Yamaska",-72.90639,45.49972,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Noire (Riviere) à 7,6 km de la Yamaska"
02OG026,David (Riviere) au Pont-Route à Saint-David,-72.85944,45.95361,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=David (Riviere) au Pont-Route à Saint-David
02OJ007,Richelieu (Riviere) aux Rapides Fryers,-73.25844,45.39847,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Richelieu (Riviere) aux Rapides Fryers
02OJ024,Hurons (Riviere des) en aval du Ruisseau Saint-Louis-2,-73.18694,45.49028,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Hurons (Riviere des) en aval du Ruisseau Saint-Louis-2
02OJ026,L'Acadie (Riviere) pres de l'Autoroute No. 10,-73.37083,45.38972,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=L'Acadie (Riviere) pres de l'Autoroute No. 10
02PA007,"Batiscan (Riviere) à 3,4 km en aval de la Riviere des Envies",-72.40472,46.58361,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Batiscan (Riviere) à 3,4 km en aval de la Riviere des Envies"
02PB006,Sainte-Anne (Riviere) (Bras du Nord de la) en Amont,-71.85444,46.97167,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Sainte-Anne (Riviere) (Bras du Nord de la) en Amont
02PB019,"Sainte-Anne (Riviere) à 1,3 km en aval du Barrage à Chute-Panet",-71.8775,46.85278,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Sainte-Anne (Riviere) à 1,3 km en aval du Barrage à Chute-Panet"
02PC002,Jacques-Cartier (Riviere) en aval du Pont du Chemin Gosford,-71.52722,46.88972,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Jacques-Cartier (Riviere) en aval du Pont du Chemin Gosford
02PC010,"Ontaritzi (Riviere) à 0,2 km en aval du Barrage du Lac Saint-Joseph",-71.63944,46.8675,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ontaritzi (Riviere) à 0,2 km en aval du Barrage du Lac Saint-Joseph"
02PD002,"Montmorency (Riviere) à 0,6 km en aval du Barrage des Marches Naturelles",-71.15139,46.89417,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Montmorency (Riviere) à 0,6 km en aval du Barrage des Marches Naturelles"
02PD010,"Saint-Charles (Riviere) à 0,8 km  en amont de la Riviere Lorette",-71.3175,46.81417,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saint-Charles (Riviere) à 0,8 km  en amont de la Riviere Lorette"
02PD013,Eaux Volees (Ruisseau des) pres de la Riviere Montmorency,-71.13778,47.27083,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Eaux Volees (Ruisseau des) pres de la Riviere Montmorency
02PE014,Dauphine (Riviere) à l' Ile d'Orleans,-70.85639,46.96667,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Dauphine (Riviere) à l' Ile d'Orleans
02PF001,Malbaie (Riviere) à Clermont,-70.21694,47.69417,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Malbaie (Riviere) à Clermont
02PG003,"Fourchue (Riviere) à 0,2 km en aval du Barrage Morin",-69.51278,47.65083,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Fourchue (Riviere) à 0,2 km en aval du Barrage Morin"
02PG006,Loup (Riviere du) à Saint-Joseph-de-Kamouraska,-69.64583,47.6125,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Loup (Riviere du) à Saint-Joseph-de-Kamouraska
02PG022,Ouelle (Riviere) pres de Saint-Gabriel-de-Kamouraska,-69.95806,47.38111,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ouelle (Riviere) pres de Saint-Gabriel-de-Kamouraska
02PH010,"Du Sud (Riviere) à 1,0 km en amont du Pont-Route à Arthurville",-70.75694,46.82056,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Du Sud (Riviere) à 1,0 km en amont du Pont-Route à Arthurville"
02PH011,Etchemin (Riviere) au Pont-Route 173 à Saint-Henri-de-Levis,-71.06889,46.69111,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Etchemin (Riviere) au Pont-Route 173 à Saint-Henri-de-Levis
02PJ030,Famine (Riviere) à Saint-Georges,-70.63972,46.16417,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Famine (Riviere) à Saint-Georges
02PL005,"Becancour (Riviere) à 2,1 km en amont de la Riviere Palmer",-71.45139,46.30611,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Becancour (Riviere) à 2,1 km en amont de la Riviere Palmer"
02QA002,"Rimouski (Riviere) à 3,7 km en amont du Pont-Route 132",-68.55611,48.41333,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rimouski (Riviere) à 3,7 km en amont du Pont-Route 132"
02QB001,"Matane (Riviere) à 8,5 km en amont du Pont-Route 132 à Matane",-67.54194,48.77472,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Matane (Riviere) à 8,5 km en amont du Pont-Route 132 à Matane"
02QC009,"Sainte-Anne (Riviere) à 9,7 km en amont du Pont-Route 132",-66.48667,49.05889,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Sainte-Anne (Riviere) à 9,7 km en amont du Pont-Route 132"
02RC011,Peribonca (Petite Riviere),-72.04778,48.81417,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Peribonca (Petite Riviere)
02RD003,Mistassini (Riviere) en amont de la Riviere Mistassibi,-72.26361,48.88778,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Mistassini (Riviere) en amont de la Riviere Mistassibi
02RF001,Chamouchouane (Riviere) à la tete de la Chute aux Saumons,-72.48806,48.68639,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Chamouchouane (Riviere) à la tete de la Chute aux Saumons
02RF009,Saumons (Riviere Aux) pres de l'Embouchure,-72.51389,48.68361,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Saumons (Riviere Aux) pres de l'Embouchure
02RG005,Metabetchouane (Riviere) en amont de la Centrale S.R.P.C.,-71.99361,48.375,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Metabetchouane (Riviere) en amont de la Centrale S.R.P.C.
02RG008,Ouiatchouane (Riviere) en aval du Barrage de Lac des Commissaires,-72.23889,48.20611,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ouiatchouane (Riviere) en aval du Barrage de Lac des Commissaires
02RH015,Chicoutimi (Riviere) en aval du Barrage Portage des Roches,-71.19444,48.30417,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Chicoutimi (Riviere) en aval du Barrage Portage des Roches
02RH027,Pikauba (Riviere) en amont de la Riviere Apica,-71.38194,47.94111,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pikauba (Riviere) en amont de la Riviere Apica
02RH035,Ecorces (Riviere Aux) en amont du Pont-Route 169,-71.64528,48.18222,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ecorces (Riviere Aux) en amont du Pont-Route 169
02RH045,"Valin (Riviere) à 3,5 km de l'Embouchure",-70.97417,48.48889,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Valin (Riviere) à 3,5 km de l'Embouchure"
02UA003,"Godbout (Riviere) à 1,6 km en amont du Pont-Route 138",-67.65583,49.33056,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Godbout (Riviere) à 1,6 km en amont du Pont-Route 138"
02UC002,"Moisie (Riviere) à 5,1 km en amont du Pont du Q.N.S.L.R.",-66.19028,50.35028,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Moisie (Riviere) à 5,1 km en amont du Pont du Q.N.S.L.R."
02WB003,"Natashquan (Riviere) à 0,6 km en aval de la Decharge du Lac Alieste",-61.71361,50.42722,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Natashquan (Riviere) à 0,6 km en aval de la Decharge du Lac Alieste"
02XA003,Little Mecatina River above Lac Fourmont,-61.31694,52.22981,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Mecatina River above Lac Fourmont
02YA002,Bartletts River near St. Anthony,-55.64125,51.44922,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bartletts River near St. Anthony
02YC001,Torrent River at Bristol's Pool,-57.15161,50.60747,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Torrent River at Bristol's Pool
02YD002,Northeast Brook near Roddickton,-56.11169,50.92442,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Northeast Brook near Roddickton
02YE001,Greavett Brook above Portland Creek Pond,-57.57753,50.16231,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Greavett Brook above Portland Creek Pond
02YG001,Main River at Paradise Pool,-57.15942,49.81067,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Main River at Paradise Pool
02YJ001,Harrys River below Highway Bridge,-58.36264,48.57583,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Harrys River below Highway Bridge
02YK002,Lewaseechjeech Brook at Little Grand Lake,-57.93311,48.62203,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Lewaseechjeech Brook at Little Grand Lake
02YK005,Sheffield Brook near Trans Canada Highway,-56.66789,49.33828,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Sheffield Brook near Trans Canada Highway
02YK008,Boot Brook at Trans-Canada Highway,-57.104,49.26667,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Boot Brook at Trans-Canada Highway
02YL001,Upper Humber River near Reidville,-57.36025,49.24292,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Upper Humber River near Reidville
02YL003,Humber River at Humber Village Bridge,-57.76058,48.98286,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Humber River at Humber Village Bridge
02YL004,South Brook at Pasadena,-57.61142,49.01228,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=South Brook at Pasadena
02YL005,Rattler Brook near Mcivers,-58.10519,49.05831,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rattler Brook near Mcivers
02YM003,South West Brook near Baie Verte,-56.22214,49.89353,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=South West Brook near Baie Verte
02YN002,Lloyds River below King George IV Lake,-57.82814,48.23981,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Lloyds River below King George IV Lake
02YO006,Peters River near Botwood,-55.39669,49.10383,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Peters River near Botwood
02YO008,Great Rattling Brook above Tote River Confluence,-55.52869,48.82667,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Great Rattling Brook above Tote River Confluence
02YO011,Exploits River below Noel Pauls Brook,-56.26967,48.84439,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Exploits River below Noel Pauls Brook
02YQ001,Gander River at Big Chute,-54.85067,49.01628,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Gander River at Big Chute
02YR001,Middle Brook near Gambo,-54.22256,48.80739,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Middle Brook near Gambo
02YR003,Indian Bay Brook near Northwest Arm,-53.88567,49.04217,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Indian Bay Brook near Northwest Arm
02YS003,Southwest Brook at Terra Nova National Park,-53.97889,48.60772,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Southwest Brook at Terra Nova National Park
02YS005,Terra Nova River at Glovertown,-54.01525,48.66275,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Terra Nova River at Glovertown
02ZA002,Highlands River at Trans-Canada Highway,-58.78358,48.10839,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Highlands River at Trans-Canada Highway
02ZB001,Isle aux Morts River below Highway Bridge,-59.00978,47.61333,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Isle aux Morts River below Highway Bridge
02ZC002,Grandy Brook below Top Pond Brook,-57.73319,47.85608,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Grandy Brook below Top Pond Brook
02ZD002,Grey River near Grey River,-56.934,47.74331,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Grey River near Grey River
02ZF001,Bay du Nord River at Big Falls,-55.44022,47.74683,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bay du Nord River at Big Falls
02ZG001,Garnish River near Garnish,-55.33,47.21642,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Garnish River near Garnish
02ZG003,Salmonier River near Lamaline,-55.77619,46.87781,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Salmonier River near Lamaline
02ZG004,Rattle Brook near Boat Harbour,-54.85303,47.45003,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rattle Brook near Boat Harbour
02ZH001,Pipers Hole River at Mothers Brook,-54.28433,47.94667,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pipers Hole River at Mothers Brook
02ZH002,Come By Chance River near Goobies,-53.94867,47.91875,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Come By Chance River near Goobies
02ZJ001,Southern Bay River near Southern Bay,-53.67394,48.38067,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Southern Bay River near Southern Bay
02ZJ002,Salmon Cove River near Champneys,-53.30161,48.39592,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Salmon Cove River near Champneys
02ZJ003,Shoal Harbour River near Clarenville,-54.04964,48.22017,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Shoal Harbour River near Clarenville
02ZK001,Rocky River near Colinet,-53.56861,47.22711,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Rocky River near Colinet
02ZK002,Northeast River near Placentia,-53.83872,47.27397,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Northeast River near Placentia
02ZK003,Little Barachois River near Placentia,-54.03892,47.18131,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Barachois River near Placentia
02ZK004,Little Salmonier River near North Harbour,-53.73178,47.12183,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Little Salmonier River near North Harbour
02ZL004,Shearstown Brook at Shearstown,-53.30808,47.58306,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Shearstown Brook at Shearstown
02ZL005,Big Brook at Lead Cove,-53.08211,48.04278,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Big Brook at Lead Cove
02ZM006,Northeast Pond River at Northeast Pond,-52.83656,47.63464,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Northeast Pond River at Northeast Pond
02ZM008,Waterford River at Kilbride,-52.74506,47.52906,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Waterford River at Kilbride
02ZM009,Seal Cove Brook near Cappahayden,-52.97258,46.84628,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Seal Cove Brook near Cappahayden
02ZM016,South River near Holyrood,-53.11722,47.35467,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=South River near Holyrood
02ZM018,Virginia River at Pleasantville,-52.69078,47.58894,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Virginia River at Pleasantville
02ZM020,Leary Brook at Prince Philip Drive,-52.74847,47.56425,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Leary Brook at Prince Philip Drive
02ZN002,St. Shotts River near Trepassey,-53.48558,46.70989,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=St. Shotts River near Trepassey
03AB002,Waswanipi (Riviere) à la Chute Rouge,-77.18722,49.8575,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Waswanipi (Riviere) à la Chute Rouge
03AC004,Bell (Riviere) en amont du Lac Matagami,-77.61444,49.75306,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Bell (Riviere) en amont du Lac Matagami
03ED001,Baleine (Grande Riviere de la) en amont de la Riviere Denys-1,-76.98389,55.2375,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Baleine (Grande Riviere de la) en amont de la Riviere Denys-1
03FA003,Loups Marins (Lac des) Dans Le Bassin Versant de la Riviere Nastapoca,-74.23889,56.45472,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Loups Marins (Lac des) Dans Le Bassin Versant de la Riviere Nastapoca
03LF002,"Caniapiscau (Riviere) à 1,0 km en amont de la Chute de la Pyrite",-69.20833,57.42917,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Caniapiscau (Riviere) à 1,0 km en amont de la Chute de la Pyrite"
03MB002,"Baleine (Riviere à la) à 40,2 km de l'Embouchure",-67.58333,57.88333,"https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Baleine (Riviere à la) à 40,2 km de l'Embouchure"
03NF001,Ugjoktok River below Harp Lake,-61.30169,55.23414,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ugjoktok River below Harp Lake
03QC001,Eagle River above Falls,-57.49386,53.53428,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Eagle River above Falls
03QC002,Alexis River near Port Hope Simpson,-56.87122,52.64861,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Alexis River near Port Hope Simpson
04AA004,Hayes River below Trout Falls,-95.12,54.85639,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Hayes River below Trout Falls
04DA001,Pipestone River at Karl Lake,-90.18669,52.58058,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pipestone River at Karl Lake
04DB001,Asheweig River at Straight Lake,-87.95339,53.71175,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Asheweig River at Straight Lake
04DC001,Winisk River below Asheweig River Tributary,-87.22769,54.49961,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Winisk River below Asheweig River Tributary
04DC002,Shamattawa River at outlet of Shamattawa Lake,-85.65153,54.28975,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Shamattawa River at outlet of Shamattawa Lake
04FA003,Pineimuta River at Eyes Lake,-88.76033,52.30828,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pineimuta River at Eyes Lake
04FC001,Attawapiskat River below Muketei River,-85.07225,53.09131,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Attawapiskat River below Muketei River
04GA002,Cat River below Wesleyan Lake,-91.59458,51.17378,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Cat River below Wesleyan Lake
04GB004,Ogoki River above Whiteclay Lake,-88.93161,50.86842,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Ogoki River above Whiteclay Lake
04HA001,Albany River near Hat Island,-83.83333,51.33056,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Albany River near Hat Island
04JC002,Nagagami River at Highway No. 11,-84.53694,49.77289,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Nagagami River at Highway No. 11
04JD005,Pagwachuan River at Highway No. 11,-85.22619,49.76419,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Pagwachuan River at Highway No. 11
04KA001,Kwataboahegan River near the mouth,-80.86394,51.16083,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Kwataboahegan River near the mouth
04LA002,Mattagami River near Timmins,-81.44836,48.40431,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Mattagami River near Timmins
04LJ001,Missinaibi River at Mattice,-83.26667,49.61392,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Missinaibi River at Mattice
04LM001,Missinaibi River below Waboose River,-82.091,50.58544,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=Missinaibi River below Waboose River
04MF001,North French River near the mouth,-80.76408,51.07672,https://wateroffice.ec.gc.ca/report/real_time_e.html?stn=North French River near the mouth
